buffer_size_gb,buffer_size_bytes,threads,read_ratio,duration,app_total_bandwidth_mbps,app_read_bandwidth_mbps,app_write_bandwidth_mbps,app_total_iops,app_execution_time,perf_cache_references_bandwidth_mbps,perf_cache_misses_bandwidth_mbps,perf_dram_read_bandwidth_mbps,perf_dram_write_bandwidth_mbps,perf_mem_loads_bandwidth_mbps,perf_mem_stores_bandwidth_mbps,perf_offcore_data_read_bandwidth_mbps,perf_offcore_rfo_bandwidth_mbps,perf_cache_miss_rate_pct,perf_l3_hit_rate_pct,perf_l3_miss_rate_pct,perf_instructions_per_cycle,status
1.0,1073741824,4,0.0,20,9747.75,0.0,9747.75,2495420.0,20.0001,9736.451137697715,5963.9349455335605,0,0,3927.1745592769357,1723.5221333668221,55.032533808776,9677.809441436142,61.253683310157236,35.7133273389579,64.2866726610421,0.019756824997093327,success
1.0,1073741824,4,0.15,20,9485.95,0.0,9485.95,2428400.0,20.0001,9499.143769891229,5807.7048293286325,0,0,3861.1288417705614,1707.0848280740124,52.94172757896898,9445.54661504848,61.13924549428242,47.76167863364591,52.23832136635409,0.01914073751822106,success
1.0,1073741824,4,0.25,20,10802.8,2700.7,8102.1,2765520.0,20.0001,12940.554339103564,7600.679332665125,0,0,4172.783717023392,1788.8283902813482,4832.61856936809,8097.633222234467,58.73534574711,6.203046019455473,93.79695398054453,0.02082072788231259,success
1.0,1073741824,4,0.35,20,10857.0,2714.25,8142.75,2779390.0,20.0001,13004.180841864178,7531.428677024354,0,0,4191.458199745525,1796.3519317471705,4824.545188706972,8169.755557176443,57.91544095402404,6.884306854745563,93.11569314525444,0.02065562388523153,success
1.0,1073741824,4,0.45,20,10841.9,2710.47,8131.42,2775520.0,20.0002,12967.53438212569,7509.227295080967,0,0,4187.415144891116,1787.5906163331815,4810.396325045526,8147.205319509257,57.90790349036288,7.326522582035533,92.67347741796446,0.02084156385337952,success
1.0,1073741824,4,0.5,20,11708.9,5854.46,5854.46,2997480.0,20.0001,16109.465452181768,9195.040360861241,0,0,4386.165476314644,1850.1656734964542,10210.05478044358,5880.432898850681,57.07849455436724,4.68875003956131,95.31124996043869,0.021756831904793345,success
1.0,1073741824,4,0.55,20,11640.2,5820.08,5820.08,2979880.0,20.0001,15975.45095331266,9012.776668256718,0,0,4381.085578207867,1854.98120956354,10099.347703592073,5858.292713229627,56.4164147515838,6.661944903005504,93.3380550969945,0.021747730591506743,success
1.0,1073741824,4,0.65,20,11650.6,5825.3,5825.3,2982550.0,20.0001,15941.932992365268,8994.79445570641,0,0,4413.267435988786,1864.458119921039,10054.995351483618,5869.216671262854,56.4222322350376,7.251152238754275,92.74884776124573,0.0217631664589291,success
1.0,1073741824,4,0.75,20,16621.9,13715.0,2906.86,4255190.0,20.0001,15750.603423124989,10554.188233147423,0,0,5626.033963561584,2218.757158470382,12947.589029533652,2784.918754866348,67.00815168548905,44.60521372066333,55.39478627933667,0.027538239964654255,success
1.0,1073741824,4,0.85,20,16531.9,13669.4,2862.49,4232180.0,20.0001,15657.927326153462,10475.483934866314,0,0,5614.011991821045,2214.1642570565173,12896.578939315646,2743.264904665288,66.90211109467276,44.483808473842245,55.516191526157755,0.027346456620954123,success
1.0,1073741824,4,0.95,20,16558.0,13557.5,3000.45,4238840.0,20.0001,15692.92096611097,10607.71567095933,0,0,5609.058566365627,2215.7266915192463,12810.234335538475,2872.3748621251875,67.59554638595839,36.92355721003885,63.07644278996115,0.02746859507993875,success
1.0,1073741824,4,1.0,20,19828.8,19828.8,0.0,5076170.0,20.0001,18723.363093611475,11321.788881281938,0,0,6400.4937810919755,2450.277778037307,18627.068626932745,79.93373016983004,60.46877809652157,46.50255385534107,53.49744614465893,0.03105895320137099,success
1.0,1073741824,16,0.0,20,37489.0,0.0,37489.0,9597190.0,20.0001,37824.072774253924,19920.3168475234,0,0,11854.700874727954,4400.447793710864,179.2130249003917,37638.23092040584,52.6657109783343,8.923167864714369,91.07683213528563,0.014321571142052035,success
1.0,1073741824,16,0.15,20,37955.0,4744.38,33210.7,9716490.0,20.0001,44776.52824931639,23380.5988945735,0,0,11967.188989757708,4422.796214635741,11235.523056757353,33505.98518334081,52.216194083627855,3.7017488911125045,96.2982511088875,0.014496637254805659,success
1.0,1073741824,16,0.25,20,36411.1,9256.36,27154.7,9321230.0,20.0001,51310.23986485988,26538.575812281626,0,0,11595.924139364219,4315.574419296726,23771.65168127571,27506.180661333223,51.721792535327296,42.91082724145384,57.089172758546155,0.014059446668660163,success
1.0,1073741824,16,0.35,20,36364.4,11715.9,24648.6,9309300.0,20.0001,54454.549814720616,28275.63057957232,0,0,11570.209606443745,4306.302184580357,29424.34931794922,24981.407826024897,51.92519390166478,36.118979965242424,63.881020034757576,0.014066576043042194,success
1.0,1073741824,16,0.45,20,53070.3,30692.6,22377.6,13586000.0,20.0001,59100.756615805236,31626.253554147166,0,0,15712.915302766078,5531.0846178659895,36520.73014770508,22591.403157542132,53.51243429883502,45.47333765409442,54.526662345905585,0.01880100921531681,success
1.0,1073741824,16,0.5,20,65316.6,43636.0,21680.6,16721000.0,20.0001,66062.4834288688,35844.560551214825,0,0,18754.953219228148,6428.62596465746,44157.13329476889,21896.730463513166,54.258572628153765,37.87198985610234,62.12801014389766,0.022271253641076995,success
1.0,1073741824,16,0.55,20,65014.7,43849.9,21164.9,16643800.0,20.0001,65790.24687000336,35426.01953420545,0,0,18686.065075546594,6411.865549745829,44286.52938983934,21361.983415801096,53.8469168601915,46.98244251234122,53.01755748765877,0.0222480154297942,success
1.0,1073741824,16,0.65,20,77704.4,61995.8,15708.6,19892300.0,20.0002,74231.51172480038,40480.32108948522,0,0,21779.609470297462,7322.761167499036,58455.068369576875,15689.852059929228,54.53252958064297,40.25353081269145,59.74646918730855,0.025909711373708722,success
1.0,1073741824,16,0.75,20,85875.5,75834.5,10041.0,21984100.0,20.0001,81803.32789324777,43368.741197893476,0,0,23829.436135509266,7923.860684753988,71572.90705569954,10165.831804919568,53.01586416446173,46.50193792751568,53.49806207248433,0.0282638996090578,success
1.0,1073741824,16,0.85,20,90561.0,83028.2,7532.77,23183600.0,20.0001,85915.85188610909,45419.24434204316,0,0,24955.459355495423,8256.659058410865,78184.2157720787,7617.603577935295,52.864801250241186,45.778071014563224,54.221928985436776,0.029526404949057488,success
1.0,1073741824,16,0.95,20,97903.2,95424.5,2478.7,25063200.0,20.0001,92526.96918490148,48840.838521236976,0,0,26768.09966082908,8770.744097656687,89866.67449772306,2507.5297274840254,52.785516429956516,44.99672750961017,55.00327249038983,0.03167010711423793,success
1.0,1073741824,16,1.0,20,101375.0,101375.0,0.0,25952000.0,20.0001,95676.89271303838,49555.16397726473,0,0,27622.38214129432,9035.45909106243,95376.9305215866,204.19581284349988,51.79428655348838,45.37346019868486,54.62653980131513,0.03275835191623096,success
1.0,1073741824,64,0.0,20,68781.2,0.0,68781.2,17608000.0,20.0002,9927.110971926275,5567.902262020987,0,0,22542.44778765009,8500.215013351753,313.01432036734064,64584.56761255341,56.0878414451791,41.07254180667736,58.927458193322636,0.010175776943509698,success
1.0,1073741824,64,0.15,20,121176.0,17383.8,103792.0,31020900.0,20.0001,107753.44046883083,56382.42462814448,0,0,35358.61506453784,12274.404012889323,28575.315895628406,100107.81611229456,52.32540546531679,29.097254199299066,70.90274580070094,0.015519626063795608,success
1.0,1073741824,64,0.25,20,85260.7,22764.1,62496.6,21826700.0,20.0001,29609.733643420775,19882.794380245337,0,0,26599.161355487286,9688.271173975725,22929.495566420956,58697.32685876312,67.14952123408668,33.984852927372586,66.01514707262743,0.011913840413888977,success
1.0,1073741824,64,0.35,20,91312.6,31329.9,59982.7,23376000.0,20.0001,35904.520213286356,22660.55873183314,0,0,28101.169148801,10127.640672244468,31234.14943146474,56341.906873613196,63.11338683046285,36.96866856360172,63.03133143639828,0.01254853023285477,success
1.0,1073741824,64,0.45,20,94610.5,41873.2,52737.3,24220300.0,20.0001,41987.03833442432,27935.78654327892,0,0,28902.59476578268,10357.393344738888,40211.05617503452,49431.59072030924,66.53431070982433,36.062065023023024,63.937934976976976,0.012913953472302371,success
1.0,1073741824,64,0.5,20,115450.0,62669.5,52781.0,29555300.0,20.0003,72461.21546725206,43785.66366525562,0,0,34131.69212368395,11911.11591916231,63000.78153785891,50068.39098044273,60.426344469813664,39.22157928801202,60.77842071198798,0.015095388579454394,success
1.0,1073741824,64,0.55,20,155528.0,99259.9,56268.4,39815200.0,20.0001,115138.59996571289,63586.72804931495,0,0,43971.450778394,14799.733948030133,97307.52998251343,53186.68694877913,55.22624738206861,43.48784360164063,56.51215639835938,0.019279399258083564,success
1.0,1073741824,64,0.65,20,212400.0,163697.0,48703.6,54374500.0,20.0001,184303.6104369605,98412.09687609332,0,0,57981.64200769952,18950.205122052495,159695.64189128517,46551.21874070315,53.3967276293561,45.35089271107262,54.64910728892738,0.02510782602983208,success
1.0,1073741824,64,0.75,20,315730.0,283778.0,31952.4,80826900.0,20.0001,295007.48926830967,155162.50835704248,0,0,83137.32600871622,26439.81731285105,273462.23797258624,29799.034224840667,52.596125183765075,45.72881276553552,54.27118723446447,0.03538294464256254,success
1.0,1073741824,64,0.85,20,351299.0,330491.0,20808.4,89932500.0,20.0002,327860.2103930019,169878.3805429492,0,0,91699.98478487262,28924.376294084443,316972.0648625868,19612.314260804586,51.81427180178958,45.24419629461664,54.755803705383364,0.03885485964244745,success
1.0,1073741824,64,0.95,20,385757.0,378882.0,6875.24,98753900.0,20.0001,354846.84369802766,180894.41811001927,0,0,99939.33861268993,31473.38343277828,359000.0431760358,6721.223032569639,50.978167432696466,45.76790345210611,54.232096547893896,0.04237011553536268,success
1.0,1073741824,64,1.0,20,408212.0,408212.0,0.0,104502000.0,20.0001,373858.79951202316,188237.14913808487,0,0,105267.99733433535,33075.802260118566,386479.8766674302,523.2338062160944,50.34979767328741,46.92056950460484,53.079430495395165,0.04438362804859085,success
1.0,1073741824,172,0.0,20,99440.7,0.0,99440.7,25456800.0,20.0001,27564.825919456172,15197.016064230338,0,0,30283.195848495357,10876.985673035077,481.52213503464645,93249.93602556792,55.13191379708216,48.73366498689605,51.26633501310395,0.013609946257798917,success
1.0,1073741824,172,0.15,20,101449.0,14358.9,87090.4,25971000.0,20.0002,37052.0727583088,21320.269284742782,0,0,30956.176796803076,11087.914953956646,13948.257363423758,81743.86303083131,57.54136731786965,35.30093844214943,64.69906155785057,0.013815106936954235,success
1.0,1073741824,172,0.25,20,126874.0,35380.0,91493.9,32479700.0,20.0002,51259.194113754806,30589.325665285603,0,0,37147.21036466889,12926.697809823225,31447.008076312388,87846.67593341015,59.675783426094306,40.38811097191269,59.611889028087305,0.016551664254342693,success
1.0,1073741824,172,0.35,20,116759.0,45111.7,71646.8,29890200.0,20.0001,52466.60745101587,32568.684452547208,0,0,34586.01009779253,12144.628792351168,41176.30280301755,68373.2222833397,62.07507219321192,40.357040176970244,59.64295982302975,0.015507009206050276,success
1.0,1073741824,172,0.45,20,120253.0,56807.7,63445.2,30784700.0,20.0001,64880.99948158536,40376.874563018646,0,0,35549.87337501183,12464.014567338465,53090.966037707585,60913.95926444318,62.23220185514941,39.15508556446561,60.84491443553439,0.015812085536231008,success
1.0,1073741824,172,0.5,20,129905.0,68400.6,61504.8,33255800.0,20.0002,74534.56291555263,46651.138685194484,0,0,37786.16331756565,13093.761319169513,65502.619307488596,58536.62883071322,62.5899406400894,39.49650706115802,60.50349293884197,0.01677038213897454,success
1.0,1073741824,172,0.55,20,310334.0,229549.0,80785.0,79445400.0,20.0001,255798.73880417988,136474.65005886334,0,0,81419.53451738549,25994.68684683434,218147.1271468032,82283.50858628919,53.35235454907304,46.360618396690334,53.639381603309666,0.035463011247573326,success
1.0,1073741824,172,0.65,20,321889.0,261448.0,60441.6,82403700.0,20.0001,270939.3766755406,145862.2942977317,0,0,83282.93760655665,26607.91345441678,258156.1281843277,59164.493059968714,53.835768018469665,45.84633826538788,54.15366173461212,0.0364458308100774,success
1.0,1073741824,172,0.75,20,444775.0,403883.0,40892.1,113862000.0,20.0001,399251.19274298556,209569.4744634326,0,0,113184.33653150474,35439.76638331092,392414.1662317833,42475.71315981199,52.490632031333995,47.2465204513675,52.7534795486325,0.049113045968915615,success
1.0,1073741824,172,0.85,20,540837.0,516537.0,24299.8,138454000.0,20.0001,495906.41814376303,256022.7048182429,0,0,135963.14479733785,42077.10919412249,504931.7194141942,25599.843861354755,51.62722147790837,47.604667506314335,52.395332493685665,0.05965238253653883,success
1.0,1073741824,172,0.95,20,591521.0,583674.0,7847.54,151429000.0,20.0001,542964.8866953631,278830.35736052564,0,0,148939.0794867727,45907.6572901817,564291.2189456079,9556.09676851769,51.353294511835855,47.78325219959667,52.216747800403326,0.06463558309260246,success
1.0,1073741824,172,1.0,20,629560.0,629560.0,0.0,161167000.0,20.0001,574373.1825522111,291918.06928981707,0,0,156157.6616219397,48022.315663998255,623906.1122575478,400.173643589995,50.82376374062022,47.85558676883799,52.14441323116201,0.06884576534358576,success
1.0,1073741824,256,0.0,20,124911.0,0.0,124911.0,31977300.0,20.0002,43119.84083914597,23155.74131181516,0,0,36845.532596014804,12837.314503137146,592.3892921343089,117060.07579820401,53.70089699123709,52.756265985644355,47.243734014355645,0.016355317942676265,success
1.0,1073741824,256,0.15,20,110768.0,18029.6,92738.0,28356500.0,20.0001,41928.502899597006,23905.179652357197,0,0,33258.90799986314,11776.780605659578,17255.482230305905,86805.99688531413,57.01415027767891,39.24783335370142,60.75216664629859,0.014832794313723354,success
1.0,1073741824,256,0.25,20,98071.7,26656.0,71415.7,25106300.0,20.0002,36733.273626206785,23140.902968820523,0,0,30364.814249023733,10933.946262975262,25396.995607081582,67617.08092731098,62.99711592356147,38.883091418524224,61.11690858147577,0.013522162537669032,success
1.0,1073741824,256,0.35,20,98242.5,35067.7,63174.8,25150100.0,20.0002,37295.57154638922,25158.96998479565,0,0,30247.20594758892,10930.922055946785,33149.464892505974,59466.52478674591,67.45833068546023,38.25489029038197,61.74510970961803,0.01357849748533641,success
1.0,1073741824,256,0.45,20,93429.2,43621.9,49807.3,23917900.0,20.0002,43298.87170921473,31268.806524671192,0,0,29716.819626742756,10906.76697874642,41723.85740160677,46692.04415695971,72.21621555098551,36.25354589959052,63.74645410040948,0.013278153567293107,success
1.0,1073741824,256,0.5,20,99651.5,51096.4,48555.1,25510800.0,20.0002,49950.08547985615,35973.8345271179,0,0,30928.329177617976,11253.332690763613,48065.95098405431,45062.30977584684,72.01956549528911,36.46822786872404,63.53177213127596,0.013947153892653646,success
1.0,1073741824,256,0.55,20,115861.0,65205.4,50655.1,29660300.0,20.0002,67316.66670622009,45134.945854215046,0,0,34814.03928419299,12310.978442589907,62036.711721428095,47010.14381837028,67.04869397528348,38.63656446370119,61.363435536298816,0.01551800960013964,success
1.0,1073741824,256,0.65,20,150195.0,103504.0,46690.7,38449900.0,20.0002,102789.74399101156,63533.02061572755,0,0,43030.431443174784,14672.769131128869,98571.99474137263,43756.79686167896,61.80871568401142,41.29636193281191,58.70363806718808,0.019081481015453358,success
1.0,1073741824,256,0.75,20,244376.0,205436.0,38940.8,62560400.0,20.0001,205544.5753847069,117805.35610747439,0,0,66036.36937394917,21454.30896928829,198776.6952494261,36503.32117261293,57.313775314665605,43.97238870750754,56.027611292492466,0.028964600350221883,success
1.0,1073741824,256,0.85,20,478563.0,455444.0,23119.1,122512000.0,20.0002,444744.2100202242,234793.08415353228,0,0,123104.74298709667,38230.25964758388,437023.215592074,21666.507681170202,52.792836615648206,47.41405536111571,52.585944638884285,0.05375089508608034,success
1.0,1073741824,256,0.95,20,575566.0,568690.0,6875.74,147345000.0,20.0001,536079.4211887983,277170.4966954418,0,0,146975.21460857496,45220.20964783805,539572.505287481,6805.600437313754,51.70325249210171,47.98833263814275,52.01166736185725,0.06403052661183462,success
1.0,1073741824,256,1.0,20,618497.0,618497.0,0.0,158335000.0,20.0001,574664.4566134852,294749.00830019556,0,0,157632.43844678628,48367.021102664905,584477.6386268167,330.54997845946633,51.29062793219546,48.17335064597795,51.826649354022045,0.06857523661642587,success
4.0,4294967296,4,0.0,20,9579.9,0.0,9579.9,2452450.0,20.0001,8042.664596792931,5027.920058680384,0,0,6025.404884756758,3348.8277085248783,46.92495769329586,7991.811103733557,62.51560037310647,6.345012222281962,93.65498777771803,0.03715106651821201,success
4.0,4294967296,4,0.15,20,9392.67,0.0,9392.67,2404520.0,20.0001,7909.067130615104,4864.492147096028,0,0,5984.740072657443,3347.5078438666724,47.83590141718648,7857.628449548694,61.50525803815887,50.083276418982,49.91672358101799,0.03692362156785583,success
4.0,4294967296,4,0.25,20,10848.8,2712.2,8136.6,2777290.0,20.0001,10851.305383620323,6332.580141282979,0,0,6273.74816033715,3422.672631686428,3990.710534346909,6846.984317757054,58.35777279701107,10.598001170405745,89.40199882959425,0.03873882928339853,success
4.0,4294967296,4,0.35,20,11050.3,2762.57,8287.71,2828870.0,20.0001,11198.541823934673,6623.516618647172,0,0,6407.84190229975,3480.6550646667383,4122.338255163632,7063.762529527717,59.14624174096231,5.900931269908483,94.09906873009152,0.039373994325999105,success
4.0,4294967296,4,0.45,20,10889.0,2722.25,8166.76,2787590.0,20.0001,10960.716948710384,6392.659939692689,0,0,6305.440276130897,3441.2758439968147,4035.1300932207305,6911.242144390332,58.32337400561044,11.943043662607378,88.05695633739262,0.03893627278192125,success
4.0,4294967296,4,0.5,20,11754.7,5877.36,5877.36,3009210.0,20.0001,13559.332012237079,7783.981056908135,0,0,6485.983660334659,3501.414710880057,8515.056468328474,5022.608084577346,57.40681804887745,6.808581307830609,93.19141869216939,0.04048197900810817,success
4.0,4294967296,4,0.55,20,11553.5,5776.77,5776.77,2957710.0,20.0001,13372.079265761748,7681.054073833369,0,0,6576.715802996771,3553.5662733843906,8320.87937818585,5029.08119827919,57.44098521387141,7.654699414664849,92.34530058533515,0.04001243225774622,success
4.0,4294967296,4,0.65,20,11836.5,5918.23,5918.23,3030130.0,20.0001,13534.835370877187,7682.106095717401,0,0,6466.590438935196,3487.613565711878,8478.452402832738,5034.898158901022,56.75803129639048,8.090932802233985,91.90906719776602,0.03995384329992132,success
4.0,4294967296,4,0.75,20,16376.6,13693.6,2683.0,4192410.0,20.0001,13026.71582910754,8968.530209282757,0,0,7461.2655771157315,3778.357727874962,10743.459361000489,2264.561979266039,68.84720851316206,44.474834457307026,55.525165542692974,0.04510422687914893,success
4.0,4294967296,4,0.85,20,16497.0,13519.3,2977.73,4223240.0,20.0001,13093.777920589264,8805.335710327663,0,0,7423.560131868382,3756.016536073551,10598.592180005015,2474.7724777920125,67.24824388904402,44.53908281821973,55.46091718178027,0.04524122646762831,success
4.0,4294967296,4,0.95,20,16335.2,13735.5,2599.75,4181820.0,20.0001,12937.287261561512,8913.136852410615,0,0,7431.580801369573,3770.7232135836634,10725.727675206726,2190.570960585827,68.89494429711543,44.48789633196133,55.51210366803867,0.045549678954123506,success
4.0,4294967296,4,1.0,20,19834.1,19834.1,0.0,5077530.0,20.0001,15602.031160756498,9470.126949425648,0,0,8119.223456845466,3970.3149585926453,15398.355516462845,187.8768417012661,60.69803894024828,46.492362150663304,53.507637849336696,0.04905532609420547,success
4.0,4294967296,16,0.0,20,37200.9,0.0,37200.9,9523430.0,20.0001,31427.280293461125,16628.293557116507,0,0,12667.37381544212,5605.827585420428,151.59677363752246,31272.519519200177,52.91038041422964,18.35996965470749,81.6400303452925,0.019071892845843333,success
4.0,4294967296,16,0.15,20,36141.0,4517.62,31623.4,9252090.0,20.0001,35625.80333384496,18616.03268325284,0,0,12422.450135660765,5526.574709964564,8956.431759063094,26642.915397066383,52.25435201784594,5.892685521732392,94.10731447826761,0.018872634914475647,success
4.0,4294967296,16,0.25,20,40482.4,12744.3,27738.2,10363500.0,20.0001,40336.32707586694,21806.107174933753,0,0,13291.075402056573,5781.007125620954,16978.411116919528,23347.285929715687,54.06071587509578,35.43243868377459,64.56756131622541,0.020008644435384467,success
4.0,4294967296,16,0.35,20,37220.6,12335.4,24885.2,9528480.0,20.0001,46791.72215078227,24307.874219909732,0,0,12922.673142865802,5718.654633032594,25259.568896289304,21519.819000913154,51.949090784860864,44.40992766715947,55.59007233284052,0.019114629902120803,success
4.0,4294967296,16,0.45,20,59560.3,37066.1,22494.2,15247400.0,20.0001,50061.838001334116,28124.83264459521,0,0,17227.25479057742,6950.2461560459715,31177.41923580946,18859.47541025683,56.18018388347168,46.782803498993296,53.217196501006704,0.02537044633020378,success
