buffer_size_gb,buffer_size_bytes,threads,read_ratio,duration,app_total_bandwidth_mbps,app_read_bandwidth_mbps,app_write_bandwidth_mbps,app_total_iops,app_execution_time,perf_cache_references_bandwidth_mbps,perf_cache_misses_bandwidth_mbps,perf_dram_read_bandwidth_mbps,perf_dram_write_bandwidth_mbps,perf_mem_loads_bandwidth_mbps,perf_mem_stores_bandwidth_mbps,perf_offcore_data_read_bandwidth_mbps,perf_offcore_rfo_bandwidth_mbps,perf_cache_miss_rate_pct,perf_l3_hit_rate_pct,perf_l3_miss_rate_pct,perf_instructions_per_cycle,status
1.0,1073741824,4,0.0,20,9562.89,0.0,9562.89,2448100.0,20.0001,9585.738824514992,5971.372966143087,0,0,3900.8414284192067,1725.259817079149,54.21443040745243,9528.190871604307,62.294342412831384,5.036243569494967,94.96375643050503,0.019565758411274923,success
1.0,1073741824,4,0.15,20,9490.47,0.0,9490.47,2429560.0,20.0001,9515.012830639896,5806.886027068363,0,0,3901.9854105439135,1727.106315998514,54.52693552475197,9454.696779569953,61.028672587484486,35.5130127116906,64.4869872883094,0.019457325725457088,success
1.0,1073741824,4,0.25,20,10445.5,2611.37,7834.11,2674040.0,20.0001,12510.139921019487,7343.673300169712,0,0,4091.3033936714437,1775.4506070973155,4681.141457844261,7819.011231535915,58.701767898142386,5.3292992680932905,94.6707007319067,0.020661538088256853,success
1.0,1073741824,4,0.35,20,10558.6,2639.65,7918.97,2703010.0,20.0001,12719.609451762815,7456.817322956685,0,0,4152.055871352161,1802.373905002873,4777.219382059472,7933.533818262358,58.62457767461753,6.135471607727418,93.86452839227259,0.020664752514619203,success
1.0,1073741824,4,0.45,20,10788.3,2697.08,8091.24,2761810.0,20.0001,13014.35543795928,7522.175185102093,0,0,4214.8909946263775,1820.4379544243432,4865.4817411329395,8137.628150047629,57.79906059090706,6.917755143097707,93.08224485690229,0.02072910857353083,success
1.0,1073741824,4,0.5,20,11694.0,5847.01,5847.01,2993670.0,20.0001,16092.71691093788,9062.449899891202,0,0,4428.029613221835,1867.0837407910722,10173.036660586135,5900.350949024469,56.3139832139323,7.073587754266146,92.92641224573386,0.021933830656503377,success
1.0,1073741824,4,0.55,20,11708.5,5854.24,5854.24,2997370.0,20.0001,16119.305824956664,9182.707361101866,0,0,4411.169630679236,1865.4316657806594,10212.483782032974,5888.799800816253,56.967139036997295,5.124272779899987,94.87572722010002,0.021886678758677447,success
1.0,1073741824,4,0.65,20,11639.2,5819.59,5819.59,2979630.0,20.0001,16044.196686889145,9029.353155274386,0,0,4389.633530127874,1866.9611183126,10162.452189153486,5862.976625111908,56.278000896441974,6.60882036349356,93.39117963650644,0.02175748035714808,success
1.0,1073741824,4,0.75,20,16216.2,13284.1,2932.05,4151340.0,20.0002,15345.963834864002,10342.920984022823,0,0,5538.186450698457,2194.4748540020723,12526.675245263581,2803.936888885964,67.39831460129649,36.80970269042898,63.19029730957103,0.027489136658979486,success
1.0,1073741824,4,0.85,20,16263.4,13445.9,2817.53,4163440.0,20.0001,15416.793069084568,10265.24713889358,0,0,5560.60874842079,2210.6458974080624,12695.941970580227,2703.930251155545,66.58484091272244,44.522303369666425,55.477696630333575,0.027287882873956455,success
1.0,1073741824,4,0.95,20,16293.3,13412.2,2881.11,4171080.0,20.0001,15415.810850999927,10398.827482591749,0,0,5544.879544304039,2194.733496756803,12643.092865237262,2754.336498930909,67.4555985611178,37.34629022233893,62.65370977766107,0.027163028136358514,success
