buffer_size_gb,buffer_size_bytes,threads,read_ratio,duration,app_total_bandwidth_mbps,app_read_bandwidth_mbps,app_write_bandwidth_mbps,app_total_iops,app_execution_time,perf_cache_references_bandwidth_mbps,perf_cache_misses_bandwidth_mbps,perf_dram_read_bandwidth_mbps,perf_dram_write_bandwidth_mbps,perf_mem_loads_bandwidth_mbps,perf_mem_stores_bandwidth_mbps,perf_offcore_data_read_bandwidth_mbps,perf_offcore_rfo_bandwidth_mbps,perf_cache_miss_rate_pct,perf_l3_hit_rate_pct,perf_l3_miss_rate_pct,perf_instructions_per_cycle,status
1.0,1073741824,4,0.0,20,11740.4,0.0,11740.4,3005540.0,20.0001,11319.01691565409,11301.24602996931,0,0,4539.8287581951445,1932.6155073352095,65.1201378601099,11248.172224605734,99.8429997426702,55.547855905304274,44.452144094695726,0.022135094887108547,success
1.0,1073741824,4,0.15,20,12103.8,0.0,12103.8,3098580.0,20.0001,11773.377753925008,11753.770113176575,0,0,4664.832197197206,1964.848851158775,64.68813634564539,11705.036026105667,99.83345781339688,50.55077831285962,49.44922168714038,0.022687531006287624,success
1.0,1073741824,4,0.25,20,12844.7,3949.33,8895.32,3288230.0,20.0001,12369.151349392678,12347.91482326819,0,0,4814.000265599582,2007.2544725103915,3816.607440312491,8551.935954675504,99.82831056452768,10.202647905781213,89.79735209421878,0.0236467050174415,success
1.0,1073741824,4,0.35,20,16738.9,5170.64,11568.3,4285170.0,20.0001,16266.257018782084,16240.54779150404,0,0,5831.821050964947,2304.2422385177247,5046.631107453987,11221.456752997145,99.84194749137212,8.093846703442692,91.9061532965573,0.02791682011672406,success
1.0,1073741824,4,0.45,20,13228.2,4105.34,9122.89,3386430.0,20.0002,12705.361900264492,12682.9962412211,0,0,4879.28777074978,2021.3830022327409,3949.7806439691453,8758.575826796698,99.82396676915654,10.872997714492145,89.12700228550786,0.024128811967882403,success
1.0,1073741824,4,0.5,20,19576.5,11077.5,8499.09,5011590.0,20.0001,19029.385627508804,19003.284934320538,0,0,6545.915329367164,2514.7586689790974,10764.766789033596,8251.213912669336,99.8628400637878,4.6601947063151234,95.33980529368488,0.031142737212964827,success
1.0,1073741824,4,0.55,20,19768.2,11103.0,8665.25,5060670.0,20.0001,19049.696602383774,19024.61977354748,0,0,6555.936266552358,2520.8321372759583,10695.685785288153,8339.455962595175,99.86836100668839,4.85138896375205,95.14861103624796,0.03125945511230178,success
1.0,1073741824,4,0.65,20,17907.8,9918.63,7989.19,4584400.0,20.0001,17239.11665703665,17215.609488814727,0,0,6080.814908163731,2373.3156340168107,9544.238872104812,7681.83348775684,99.86364052932882,4.942077730030981,95.05792226996903,0.0299547483036636,success
1.0,1073741824,4,0.75,20,23013.0,18482.9,4530.06,5891330.0,20.0001,22304.989546129655,22273.23553085104,0,0,7459.424461807953,2792.5512063109995,17871.075882931982,4402.761202714945,99.85763716583259,2.9198621591751106,97.08013784082489,0.035756496706298664,success
1.0,1073741824,4,0.85,20,22955.0,18428.5,4526.51,5876480.0,20.0001,22229.6450792523,22199.626871154494,0,0,7436.266272907237,2786.9306865201333,17811.516419260955,4397.2242078436575,99.8649631697187,2.758761761048038,97.24123823895196,0.03598331406487638,success
1.0,1073741824,4,0.95,20,22510.9,18111.5,4399.41,5762800.0,20.0001,21596.466448758583,21569.851386253937,0,0,7260.439904540769,2741.1970960701105,17333.78398704905,4233.134082625408,99.87676195748136,3.1878891261060707,96.81211087389393,0.03484916115244958,success
1.0,1073741824,4,1.0,20,26132.0,26132.0,0.0,6689780.0,20.0001,25031.974386231297,25006.856440250755,0,0,8167.0470467768555,2994.09669723978,24936.033137575156,71.63685923164952,99.89965655288319,2.3042324332044437,97.69576756679555,0.03953242096966854,success
1.0,1073741824,16,0.0,20,62671.0,0.0,62671.0,16043800.0,20.0001,61649.86855945338,61640.117922853526,0,0,18734.152128432568,6499.411404575877,327.6411983161999,61314.43094475201,99.98418384851794,20.746842206124402,79.2531577938756,0.02181294013686008,success
1.0,1073741824,16,0.15,20,51814.6,8437.26,43377.4,13264500.0,20.0001,50202.663897088,50144.88519635515,0,0,15819.905631384448,5628.437340895291,8412.935036062783,41802.03207117817,99.88490909396502,13.442549490087607,86.5574505099124,0.01875458349765361,success
1.0,1073741824,16,0.25,20,60917.5,20015.6,40901.9,15594900.0,20.0001,60394.96094763864,60338.415099782644,0,0,18016.69687821989,6252.33614982764,20352.45018197983,40059.99652899188,99.90637323550054,5.396965152483754,94.60303484751624,0.021166968854585605,success
1.0,1073741824,16,0.35,20,67349.6,30044.4,37305.2,17241500.0,20.0001,66167.9980895776,66111.94769092833,0,0,19980.3123217573,6888.652872836687,29402.001964946463,36781.57806691386,99.91529077459258,3.8823331691557836,96.11766683084421,0.023477456020981294,success
1.0,1073741824,16,0.45,20,80228.3,48063.4,32164.9,20538400.0,20.0001,78060.78545029114,77993.34857610048,0,0,23063.688550988143,7782.032223518559,46375.55177093155,31666.81246077269,99.91360979293043,2.881893775972635,97.11810622402737,0.027160799091900813,success
1.0,1073741824,16,0.5,20,71511.9,44786.8,26725.1,18307100.0,20.0001,69038.80978514385,68965.8640050833,0,0,20686.533921587958,7039.857562034177,43168.7803314644,25911.10535602103,99.89434090725557,3.7206019025528754,96.27939809744713,0.024446970951649914,success
1.0,1073741824,16,0.55,20,85201.6,56864.0,28337.7,21811600.0,20.0001,82364.72877625929,82281.38407666063,0,0,24157.520345382236,8066.470907576722,54648.220754344824,27611.317686239818,99.89881020573131,2.8846739539974644,97.11532604600254,0.02825794948535217,success
1.0,1073741824,16,0.65,20,91397.1,69944.2,21452.9,23397600.0,20.0001,88865.45494614418,88801.71922412945,0,0,25932.447159673266,8583.690882949297,67529.45764156942,21083.2581582831,99.92827840463613,2.3423900823466153,97.65760991765339,0.0300277615907576,success
1.0,1073741824,16,0.75,20,100306.0,85637.5,14669.0,25678500.0,20.0001,97304.47637542876,97194.1561940482,0,0,28135.592556877884,9225.585430825497,82756.36662791445,14355.601659101172,99.88662373460096,2.257438700411498,97.7425612995885,0.03254587346806654,success
1.0,1073741824,16,0.85,20,103227.0,92625.5,10601.9,26426200.0,20.0001,100102.30089390287,99992.94671276004,0,0,28920.627545313622,9463.024342135985,89511.80034117836,10436.529405223235,99.89075757483464,2.3458569872420134,97.65414301275798,0.03327361825700574,success
1.0,1073741824,16,0.95,20,110577.0,106357.0,4219.5,28307700.0,20.0001,107074.29889090442,106969.66599319645,0,0,30737.500103809412,9989.926396615827,102733.7541257976,4190.529765384867,99.90228010008771,2.0989249533690835,97.90107504663091,0.03535685129711736,success
1.0,1073741824,16,1.0,20,114776.0,114776.0,0.0,29382800.0,20.0001,110344.357475048,110238.62836243233,0,0,31582.747321690793,10233.981915940944,110022.43585969713,169.59485219016258,99.90418258347322,2.0689303610019723,97.93106963899803,0.03681847119371505,success
1.0,1073741824,64,0.0,20,215329.0,0.0,215329.0,55124200.0,20.0001,97189.58486777479,96968.01373387243,0,0,60069.2185268106,19640.83099972659,1347.3811747236405,205753.11224458917,99.77202173030803,38.015840318243335,61.984159681756665,0.025927096851784452,success
1.0,1073741824,64,0.15,20,239151.0,22507.2,216644.0,61222700.0,20.0002,55224.69637052785,54777.7267588301,0,0,66534.0275840686,21528.784350054746,24876.0791893386,209467.19995080307,99.19063455107327,14.054014813896451,85.94598518610354,0.02841355500393403,success
1.0,1073741824,64,0.25,20,226726.0,62414.0,164312.0,58042000.0,20.0001,111748.1064548246,111236.75327998113,0,0,62927.12686837302,20459.203564049636,59768.956962405005,159708.77025881855,99.54240551266057,6.938369573829406,93.0616304261706,0.027022834582324233,success
1.0,1073741824,64,0.35,20,237655.0,98099.8,139555.0,60839700.0,20.0002,152403.5131378187,151722.11697723172,0,0,66156.7539781116,21446.823821875518,92373.59024677628,137045.88851155218,99.55289996499572,4.831705661588408,95.1682943384116,0.02813960488394982,success
1.0,1073741824,64,0.45,20,241290.0,133326.0,107964.0,61770300.0,20.0002,175647.41065281874,174664.21462840136,0,0,67107.50072436055,21774.828418337394,125231.54792180214,106631.30138739749,99.44024450986029,4.0565602654113775,95.94343973458862,0.02850109414241628,success
1.0,1073741824,64,0.5,20,247744.0,153041.0,94703.1,63422600.0,20.0002,191156.23387226497,189830.10557261336,0,0,68729.6021604458,22247.86314855406,141613.5432775706,94692.7851638333,99.30625945448487,3.475884210613298,96.5241157893867,0.02916174277035454,success
1.0,1073741824,64,0.55,20,258052.0,185146.0,72906.2,66061200.0,20.0001,223872.20001574824,223705.1092710117,0,0,71224.012708707,22947.423999161303,177836.85568762824,70378.56189647067,99.9253633346504,3.085013783137263,96.91498621686274,0.0301576436142599,success
1.0,1073741824,64,0.65,20,278740.0,222963.0,55776.9,71357300.0,20.0001,256237.77001841302,255777.7445057483,0,0,76579.96955900792,24535.242943227342,212337.3579113747,54483.186867064585,99.8204692802971,2.623477660025383,97.37652233997461,0.03260690438801264,success
1.0,1073741824,64,0.75,20,288537.0,248669.0,39868.0,73865600.0,20.0001,272029.0344736164,271607.66675405065,0,0,78884.47575993033,25248.79447473353,237193.47614531533,39484.59650952138,99.84510193171803,2.4549342032780417,97.54506579672196,0.03336089977241847,success
1.0,1073741824,64,0.85,20,320677.0,295278.0,25399.2,82093300.0,20.0001,306735.43137390394,306365.11806219886,0,0,87015.34093193573,27599.13361422669,282115.1009535419,25125.08515456614,99.87927273023321,2.135163972485871,97.86483602751413,0.036867919239186184,success
1.0,1073741824,64,0.95,20,340178.0,332147.0,8031.34,87085600.0,20.0001,323694.6372234523,323300.4451722388,0,0,91243.95857919528,28882.511432412353,315990.8578181649,8260.969562754712,99.87822101268196,2.095753037367866,97.90424696263213,0.038989069698307385,success
1.0,1073741824,64,1.0,20,342634.0,342634.0,0.0,87714200.0,20.0001,327754.0899455353,327707.1154770485,0,0,92375.96920673152,29219.18884150877,330091.3106136993,409.2382315430952,99.98566777046334,1.8768760843630907,98.12312391563691,0.03895943962746386,success
1.0,1073741824,172,0.0,20,305795.0,0.0,305795.0,78283400.0,20.0002,5785.854779931761,5533.411292118133,0,0,83599.96122084664,26705.821372373463,1464.1032366589704,291912.58398521564,95.63688517227864,42.06162218973081,57.938377810269195,0.03567123168704315,success
1.0,1073741824,172,0.15,20,224740.0,13303.9,211436.0,57533300.0,20.0003,15844.360491674042,15415.947697561458,0,0,63728.888324615036,20843.436400801234,17442.34631091456,196159.82335230327,97.29611810878887,22.356519006506336,77.64348099349367,0.027032031013168825,success
1.0,1073741824,172,0.25,20,276934.0,56115.5,220818.0,70895100.0,20.0002,80869.2286019389,80575.06928629366,0,0,76331.81132880844,24551.90243324956,61258.89560582675,207960.6447829542,99.63625309560801,8.410070811560248,91.58992918843975,0.03249809301024641,success
1.0,1073741824,172,0.35,20,277151.0,74187.1,202964.0,70950700.0,20.0002,78889.65450735156,78645.49687048566,0,0,76188.71476460632,24516.530674604524,82327.74252275351,188729.9209970874,99.69050740760547,7.194914416884971,92.80508558311503,0.03239878093685903,success
1.0,1073741824,172,0.45,20,278920.0,108641.0,170279.0,71403600.0,20.0001,116614.51274923084,116465.39183260099,0,0,76459.12604825005,24621.66635260323,116549.74502881816,158739.83378539066,99.87212490699977,4.938690877069649,95.06130912293035,0.03267089093879794,success
1.0,1073741824,172,0.5,20,288950.0,136248.0,152703.0,73971300.0,20.0001,133511.259360087,132693.61646040872,0,0,77635.93238304902,24908.10624339702,153152.94156416674,135183.15610087867,99.38758505941956,4.313856328884433,95.68614367111556,0.033635753261325195,success
