buffer_size_gb,buffer_size_bytes,threads,read_ratio,duration,app_total_bandwidth_mbps,app_read_bandwidth_mbps,app_write_bandwidth_mbps,app_total_iops,app_execution_time,perf_cache_references_bandwidth_mbps,perf_cache_misses_bandwidth_mbps,perf_dram_read_bandwidth_mbps,perf_dram_write_bandwidth_mbps,perf_mem_loads_bandwidth_mbps,perf_mem_stores_bandwidth_mbps,perf_offcore_data_read_bandwidth_mbps,perf_offcore_rfo_bandwidth_mbps,perf_cache_miss_rate_pct,perf_l3_hit_rate_pct,perf_l3_miss_rate_pct,perf_instructions_per_cycle,status
1.0,1073741824,4,0.0,20,12177.7,0.0,12177.7,3117480.0,20.0001,11661.834777377679,9704.947332849059,0,0,6627.421817741105,3647.2907889588696,240.04558950842863,11414.872287658225,83.21972929744548,50.44316064963681,49.55683935036319,0.03998544464211629,success
1.0,1073741824,4,0.15,20,12369.5,0.0,12369.5,3166600.0,20.0001,11867.467122344111,9764.631800729061,0,0,6743.573663494239,3708.162410697306,246.18272628365398,11615.394654915015,82.28067286863745,57.999729063089354,42.000270936910646,0.0405672106101835,success
1.0,1073741824,4,0.25,20,12780.4,3810.09,8970.31,3271780.0,20.0001,12288.053942899489,10216.562904139784,0,0,6900.531818459995,3783.3882652858724,3838.4226825119217,8443.208367838042,83.14223677414199,35.59661606753997,64.40338393246003,0.04175778677825845,success
1.0,1073741824,4,0.35,20,12955.1,3784.66,9170.44,3316500.0,20.0001,12487.97020630839,10263.104745431829,0,0,6985.534986496655,3835.9941326258445,3829.6811728858834,8654.258971146775,82.1839304216737,35.33579858822817,64.66420141177183,0.04212059381878208,success
1.0,1073741824,4,0.45,20,13002.4,3831.76,9170.6,3328600.0,20.0001,12523.016955866833,10416.41506895319,0,0,7001.190108128503,3845.70175219375,3870.571305531331,8645.473423805022,83.17815990876916,34.777396841743084,65.22260315825692,0.04239059796370441,success
1.0,1073741824,4,0.5,20,14180.6,7809.55,6371.0,3630220.0,20.0001,13717.741347896655,11278.842448270048,0,0,7490.217439600411,4090.54704331003,7686.158549890054,6022.495136900462,82.22084206303711,33.61960818525796,66.38039181474204,0.04522956605622491,success
1.0,1073741824,4,0.55,20,13544.7,7310.03,6234.65,3467440.0,20.0001,13113.878254565969,10785.211961628918,0,0,7236.693861050685,3960.972713469574,7201.4767834336835,5894.213350674431,82.24273363124857,33.75693227422853,66.24306772577148,0.04387268364531629,success
1.0,1073741824,4,0.65,20,13968.3,7768.3,6200.02,3575890.0,20.0001,13528.780701507883,11130.80665284517,0,0,7431.461887031542,4060.458873425922,7650.465160261587,5867.14356774574,82.27501722756553,34.183549984038294,65.81645001596172,0.044994564445589184,success
1.0,1073741824,4,0.75,20,14942.5,11725.2,3217.37,3825290.0,20.0001,14513.74530990853,11940.960533701429,0,0,7806.92642319044,4256.465397119679,11437.883564724803,3062.1178668991647,82.27346063148386,32.78437842781651,67.2156215721835,0.04749658232862708,success
1.0,1073741824,4,0.85,20,14935.4,11761.5,3173.85,3823460.0,20.0001,14511.715793887402,12059.187307540053,0,0,7820.831428333661,4257.053182037056,11473.490809561197,3020.397872379626,83.0996656688908,26.725120830011306,73.2748791699887,0.04768396484714585,success
1.0,1073741824,4,0.95,20,14834.2,11665.7,3168.47,3797550.0,20.0001,14392.508247539718,11952.24838127645,0,0,7742.235520725203,4212.912965730373,11365.520994968123,3012.6256756329094,83.04492987398211,27.23110731248931,72.76889268751069,0.0474133397785675,success
1.0,1073741824,4,1.0,20,15707.1,15707.1,0.0,4021010.0,20.0001,15323.586158192642,12610.686143336437,0,0,8132.438492605335,4421.060546423536,15231.549920320915,75.16511575549717,82.29591959186543,32.133058162414216,67.86694183758578,0.04939281700187219,success
