buffer_size_gb,buffer_size_bytes,threads,read_ratio,duration,app_total_bandwidth_mbps,app_read_bandwidth_mbps,app_write_bandwidth_mbps,app_total_iops,app_execution_time,perf_cache_references_bandwidth_mbps,perf_cache_misses_bandwidth_mbps,perf_dram_read_bandwidth_mbps,perf_dram_write_bandwidth_mbps,perf_mem_loads_bandwidth_mbps,perf_mem_stores_bandwidth_mbps,perf_offcore_data_read_bandwidth_mbps,perf_offcore_rfo_bandwidth_mbps,perf_cache_miss_rate_pct,perf_l3_hit_rate_pct,perf_l3_miss_rate_pct,perf_instructions_per_cycle,status
1.0,1073741824,64,0.75,20,77229.1,60499.2,16729.9,19770600.0,20.0002,74998.8739397426,59756.14709836924,0,0,38081.328310881174,20184.351052121572,59174.30474642436,15750.413912242766,79.67605906507339,26.594405298630004,73.40559470137,0.02160558380418794,success
1.0,1073741824,64,0.85,20,77419.3,67226.6,10192.7,19819300.0,20.0001,75421.51425623406,60331.46412587144,0,0,38151.899243319676,20214.035283032248,65606.09150556754,9673.757755287985,79.99237978821762,26.15796945197325,73.84203054802676,0.021638283973717014,success
1.0,1073741824,64,0.95,20,77403.7,73266.9,4136.8,19815300.0,20.0002,75446.24854575603,60476.36523553894,0,0,38232.26340862011,20268.658382091333,71302.46754962504,4090.7501474500805,80.15821382936188,26.114154404298567,73.88584559570144,0.021675568962560315,success
1.0,1073741824,64,1.0,20,77160.6,77160.6,0.0,19753100.0,20.0001,75037.77917323704,60408.58206789216,0,0,37935.31400825655,20101.211606898734,74735.50958925369,247.7311934037574,80.50422431669924,24.96421460159311,75.0357853984069,0.021557360320919552,success
1.0,1073741824,172,0.0,20,56640.4,0.0,56640.4,14499900.0,20.0002,1491.627849154536,844.0408793982274,0,0,29782.22199352456,15981.34902487329,1096.8765804657871,52646.28313704099,56.58521861713932,46.0752240099966,53.924775990003404,0.016828487505920624,success
1.0,1073741824,172,0.15,20,63386.7,8862.72,54524.0,16227000.0,20.0003,10170.358999813358,7850.664230332104,0,0,32637.55163329301,17438.61719688797,9126.140253931857,51261.34660714529,77.19161369304835,36.056551621865864,63.94344837813413,0.018463838537734055,success
1.0,1073741824,172,0.25,20,68738.2,15863.6,52874.6,17597000.0,20.0002,17108.8069207098,13461.648281378351,0,0,34742.54353352083,18502.235465247864,14965.693633321065,50521.441203494316,78.68256590752304,34.484392589633934,65.51560741036607,0.019693254675293054,success
1.0,1073741824,172,0.35,20,74933.7,24566.1,50367.5,19183000.0,20.0002,25654.51010086955,20350.090332908057,0,0,37532.890254820064,19951.324803672735,22657.40580539205,48882.566661510114,79.3236364791012,34.265132953812405,65.73486704618759,0.021328197990462015,success
1.0,1073741824,172,0.45,20,81439.7,34456.6,46983.1,20848600.0,20.0001,35953.990828304944,28587.54524236403,0,0,40506.821355283995,21496.7948234257,33640.04263979226,44316.247384188515,79.51146613704522,33.386731948403146,66.61326805159685,0.02306128177657122,success
1.0,1073741824,172,0.5,20,81772.2,35876.4,45895.8,20933700.0,20.0001,37572.89299167508,29933.25161589348,0,0,40865.02257998252,21695.789817830006,35263.32921645547,43494.914793540025,79.66714626559553,33.51658053764691,66.48341946235308,0.023161140092159402,success
1.0,1073741824,172,0.55,20,82649.4,44406.8,38242.5,21158200.0,20.0001,54836.92200030421,43747.25682746281,0,0,41075.30692999214,21794.566380514923,44158.195497091394,35068.99825417173,79.77701014513565,32.63212413911472,67.36787586088528,0.023361106580225242,success
1.0,1073741824,172,0.65,20,76670.3,52804.0,23866.4,19627600.0,20.0001,72769.29738042416,58193.46446373103,0,0,38691.8699979631,20582.67346061859,51547.18315254057,22250.357278653653,79.96980396760816,31.318421928389988,68.68157807161,0.021983201087744052,success
1.0,1073741824,172,0.75,20,76736.2,59778.9,16957.3,19644500.0,20.0001,74070.34111328046,59283.90015216392,0,0,38665.01967493394,20570.457186823325,58430.29987921991,15732.19488656969,80.03729868274442,30.55986064867503,69.44013935132497,0.02197479600115912,success
1.0,1073741824,172,0.85,20,76922.6,67735.3,9187.22,19692200.0,20.0001,74602.0266171872,59777.380015564624,0,0,38776.15625215738,20617.103706922688,65744.55446037128,8727.223430518136,80.1283594108056,30.363161885606843,69.63683811439316,0.021950021771502414,success
1.0,1073741824,172,0.95,20,77071.7,73811.2,3260.51,19730400.0,20.0001,74733.83806115984,60036.925907777986,0,0,38721.566699694944,20568.846085859714,71453.01713975093,3202.8210906295167,80.33432708038579,29.992414953117663,70.00758504688234,0.02195852187628991,success
1.0,1073741824,172,1.0,20,76693.3,76693.3,0.0,19633500.0,20.0001,74318.28298151403,59891.029606407625,0,0,38529.17269630289,20485.22226437042,73975.64400625312,240.29910037270034,80.58720842797854,29.64774338557229,70.35225661442772,0.021868174222108745,success
1.0,1073741824,256,0.0,20,56614.2,0.0,56614.2,14493200.0,20.0002,1512.2075174289853,880.2182071751328,0,0,30224.09210374889,16244.390515663006,1112.1198648944435,52605.54958871827,58.20750108898124,42.395495061750324,57.604504938249676,0.01704643076186249,success
1.0,1073741824,256,0.15,20,63595.8,9269.49,54326.3,16280500.0,20.0002,10329.970348182615,7999.084220992634,0,0,33120.14227433728,17721.91030848988,10075.900529445282,50470.6540722362,77.43569392142486,34.8273485387706,65.1726514612294,0.01870003599960688,success
1.0,1073741824,256,0.25,20,68723.8,16337.1,52386.7,17593300.0,20.0002,17080.942808233645,13440.904374414466,0,0,35153.4963391122,18760.587786036293,16974.0683712742,48533.0522128572,78.68947589904377,33.80696558407676,66.19303441592324,0.01997047472805599,success
1.0,1073741824,256,0.35,20,74637.8,24321.3,50316.5,19107300.0,20.0002,24789.244479017154,19669.030709011753,0,0,37652.07882011362,20044.27492267003,24413.6391604267,46805.412649398255,79.3450188676004,33.73600591795986,66.26399408204014,0.021369125341936628,success
1.0,1073741824,256,0.45,20,80915.9,34370.3,46545.6,20714500.0,20.0001,36573.41516664191,29121.141625978653,0,0,40270.11292270222,21381.81081167301,34133.93544004494,43449.757666565296,79.6237963922484,33.5970467134981,66.4029532865019,0.02288039935722402,success
1.0,1073741824,256,0.5,20,81680.9,40071.6,41609.4,20910300.0,20.0001,48400.55685194569,38626.625892056436,0,0,40602.96287671877,21546.59957517525,39810.91021515376,38807.61145340375,79.8061601031015,32.94487125012904,67.05512874987096,0.023037173365033605,success
1.0,1073741824,256,0.55,20,80684.4,43541.7,37142.7,20655200.0,20.0002,57561.01068226727,45977.50714171701,0,0,40088.376998594686,21278.992376431164,42949.21000636747,34508.83005219225,79.87612899208739,32.46654878488698,67.53345121511302,0.022778872622643966,success
1.0,1073741824,256,0.65,20,76912.9,52291.1,24621.9,19689700.0,20.0002,73046.86129960557,58438.440371857134,0,0,38709.42428780688,20586.593282303245,51118.85900871529,23087.669854184314,80.00130235872665,31.34712202976503,68.65287797023497,0.021913201425420508,success
1.0,1073741824,256,0.75,20,76695.2,59831.6,16863.6,19634000.0,20.0002,73986.4065689805,59254.12814080385,0,0,38583.181299602344,20517.459484934967,58145.13179984815,15699.786294072128,80.08785787637738,30.93964220538069,69.0603577946193,0.021888831276211777,success
1.0,1073741824,256,0.85,20,76865.9,66416.8,10449.1,19677700.0,20.0001,74260.25053942621,59546.69037060026,0,0,38600.456276241304,20531.013495456078,64312.3562543042,9849.508769171292,80.18649269030647,30.76350688591457,69.23649311408543,0.021902323638518448,success
1.0,1073741824,256,0.95,20,76858.5,73620.5,3238.01,19675800.0,20.0001,74476.63505375374,59882.829366473634,0,0,38683.39212208421,20577.353291672167,71142.45668189105,3205.367617230287,80.40485358025778,30.49608165739067,69.50391834260932,0.021903532132638088,success
1.0,1073741824,256,1.0,20,76592.4,76592.4,0.0,19607700.0,20.0001,74262.4246295564,59942.24606658908,0,0,38737.77623020906,20616.839960931782,73947.41896212912,219.41004345044425,80.7167909822488,29.702930356312656,70.29706964368735,0.02196233442222204,success
4.0,4294967296,4,0.0,20,10092.8,0.0,10092.8,2583750.0,20.0001,8338.053351011666,7956.097764356931,0,0,7747.093992660844,4676.212746249082,183.99152978088284,8146.135354543531,95.41912757600201,47.89313543025428,52.10686456974572,0.05212306553057488,success
4.0,4294967296,4,0.15,20,10176.8,0.0,10176.8,2605250.0,20.0001,8287.990725014932,7841.225177025723,0,0,7672.598171977637,4631.4925403255975,184.9548274757405,8094.72895052914,94.60948301207945,47.55837146312592,52.44162853687408,0.05225331971311164,success
4.0,4294967296,4,0.25,20,10584.8,2975.64,7609.12,2709700.0,20.0001,8580.47225444049,8101.430144748261,0,0,7737.380258282382,4659.539327502785,2513.080561044347,6060.317217027612,94.41706592030155,22.124043464557786,77.87595653544221,0.05374183831974218,success
4.0,4294967296,4,0.35,20,10534.9,2902.56,7632.29,2696920.0,20.0001,8563.96805228842,8171.350149781584,0,0,7739.930271252634,4657.340095172238,2461.7793365944863,6095.503001811955,95.4154674549268,20.86551445742635,79.13448554257366,0.05343974417702583,success
4.0,4294967296,4,0.45,20,10605.8,2956.05,7649.71,2715080.0,20.0001,8858.7025569919,8451.805914361761,0,0,8002.362468691602,4811.333452157589,2574.2520094755373,6277.785356673972,95.40681448538999,22.75690465671255,77.24309534328745,0.054664560445054994,success
4.0,4294967296,4,0.5,20,11159.7,6028.28,5131.41,2856880.0,20.0001,9123.985554735827,8626.77072277582,0,0,7986.511566260264,4796.074692739234,4955.403698442106,4154.910265950822,94.5504644984677,19.258472566901027,80.74152743309897,0.055147937878891995,success
4.0,4294967296,4,0.55,20,11325.5,6043.8,5281.7,2899330.0,20.0001,9262.551919135378,8748.219800311761,0,0,8068.355581601979,4831.375401889684,4974.856501347252,4276.17573806678,94.4471877370958,19.878960898807655,80.12103910119235,0.05630068172942182,success
4.0,4294967296,4,0.65,20,11355.8,6150.05,5205.73,2907080.0,20.0002,9536.687313861388,9013.29758959533,0,0,8263.543703445886,4963.773062973545,5194.9274703527335,4330.083382501725,94.51182882440402,19.3523522902463,80.6476477097537,0.05684323027403364,success
4.0,4294967296,4,0.75,20,11954.5,9240.2,2714.27,3060340.0,20.0001,9788.12301733406,9326.230047518271,0,0,8245.359400130748,4936.49154719298,7504.305408864867,2266.396282155128,95.28108740564653,13.656234061812246,86.34376593818776,0.06031082655735509,success
4.0,4294967296,4,0.85,20,11849.1,9271.79,2577.29,3033360.0,20.0001,9706.513620839865,9174.051647110458,0,0,8207.315758114257,4901.714344336925,7526.9998844508755,2160.6759808715083,94.5143849323385,17.90786523395588,82.09213476604413,0.058353188475982656,success
4.0,4294967296,4,0.95,20,11857.1,9238.28,2618.78,3035410.0,20.0001,9686.00280195621,9151.5941925277,0,0,8213.51671693709,4904.957251210717,7480.925988371071,2187.428512572547,94.48267133145389,17.109670055860043,82.89032994413995,0.05706379777522907,success
4.0,4294967296,4,1.0,20,12319.9,12319.9,0.0,3153900.0,20.0001,10182.503171671135,9622.212958161881,0,0,8405.204700442637,5004.045057220585,9984.991608966136,179.35877634058832,94.49751987244116,16.11126936456815,83.88873063543186,0.059423006561878794,success
4.0,4294967296,16,0.0,20,38717.2,0.0,38717.2,9911600.0,20.0001,1931.975317253045,1376.4841189539447,0,0,18570.55991316658,10314.13136429613,679.6591427334403,30385.38656507385,71.24750024814404,48.73058834311937,51.269411656880635,0.03350938252046389,success
4.0,4294967296,16,0.15,20,35356.4,5211.63,30144.8,9051240.0,20.0001,27970.24498313799,26318.806745967027,0,0,17603.48698090939,9837.65001330358,4749.297368669957,23792.58573782496,94.09573195312898,26.965630410289993,73.03436958971,0.03195415926760787,success
4.0,4294967296,16,0.25,20,36667.4,10758.7,25908.7,9386870.0,20.0001,30324.54898099414,28514.374844689883,0,0,18470.05980135424,10308.471922511128,9382.966397942559,20918.253550442358,94.03066427323031,23.230335522548113,76.7696644774519,0.03315165859124225,success
4.0,4294967296,16,0.35,20,37569.6,13534.8,24034.8,9617820.0,20.0001,30631.064461833765,28882.228669647073,0,0,18260.65474562504,10167.381751721796,11470.566527390865,19130.467637185106,94.2906463653402,16.035802861824074,83.96419713817592,0.03329232228162416,success
4.0,4294967296,16,0.45,20,39096.6,19137.7,19958.9,10008700.0,20.0001,31717.552270425193,29884.078246970807,0,0,18831.820258567055,10455.898334509024,15858.875870126767,15806.223609715256,94.21937100372025,15.397464649785004,84.60253535021499,0.034935270876325676,success
4.0,4294967296,16,0.5,20,39891.2,21971.4,17919.8,10212100.0,20.0001,32473.808875472216,30585.824875813763,0,0,19191.52623314026,10638.8635955211,18171.82541641904,14250.995470642012,94.18613317920811,14.761175275263035,85.23882472473696,0.034936422516267496,success
4.0,4294967296,16,0.55,20,39808.0,22024.6,17783.5,10190900.0,20.0001,32328.55911244823,30401.395681825456,0,0,18895.00784891114,10483.335498377452,18174.452521541367,14108.500515541282,94.03882052423204,20.556030673827664,79.44396932617234,0.034890518309801534,success
4.0,4294967296,16,0.65,20,41404.7,27959.9,13444.8,10599600.0,20.0001,33877.142248826414,31855.2605690186,0,0,19570.168423642674,10837.501756983716,23042.44651187577,10776.932578378686,94.03172302741132,18.398917433994928,81.60108256600506,0.03602108179881395,success
4.0,4294967296,16,0.75,20,42874.4,33702.4,9172.05,10975900.0,20.0001,34915.660080972935,32822.8063604576,0,0,19964.497020143062,11034.246765872285,27477.84173646147,7375.915102615883,94.00597406532829,16.850497890496097,83.1495021095039,0.037254772713029,success
4.0,4294967296,16,0.85,20,43721.2,36823.7,6897.49,11192600.0,20.0001,35980.72711489361,33827.530144745084,0,0,20326.24951616533,11212.176941018175,30255.940794220027,5656.692658577945,94.0156935592965,15.301782517633253,84.69821748236674,0.03722165110953639,success
4.0,4294967296,16,0.95,20,45196.3,42777.1,2419.28,11570300.0,20.0001,36769.56684835462,34551.70950928752,0,0,20599.77994888482,11337.839983397453,34594.801233619095,2097.8041182423162,93.96822554855213,14.833354139871268,85.16664586012872,0.03765273082771918,success
4.0,4294967296,16,1.0,20,45486.7,45486.7,0.0,11644600.0,20.0001,37200.30658550523,35015.327020863566,0,0,20789.295151698192,11445.884872383298,36888.048947914416,240.05270232032964,94.12644742693325,14.18250869381858,85.81749130618141,0.03783578343171614,success
4.0,4294967296,64,0.0,20,39454.6,0.0,39454.6,10100400.0,20.0001,1186.5382873198257,749.554801577239,0,0,21215.38364513323,11925.330694943714,657.8103125735969,30633.516681615467,63.17156467578867,40.11713727874257,59.882862721257425,0.014366639192079316,success
4.0,4294967296,64,0.15,20,44665.0,6419.03,38245.9,11434200.0,20.0002,6438.9543563536445,5681.969755775979,0,0,23415.160451215437,13068.633640220989,5906.174357545076,30280.9651421555,88.24367189634276,19.505005652721955,80.49499434727805,0.015607924910361325,success
4.0,4294967296,64,0.25,20,48638.1,11288.2,37349.9,12451400.0,20.0002,10282.936309444323,9264.557522359906,0,0,24578.4836307833,13668.74147990836,9752.255370077904,29389.09534537645,90.09642035661457,17.691728421468806,82.3082715785312,0.01652532451560837,success
4.0,4294967296,64,0.35,20,53652.7,17500.6,36152.1,13735100.0,20.0002,15310.739239177281,14005.368772971186,0,0,26308.85738851839,14544.477660368568,14854.957814896667,28341.405038856265,91.47415127503511,16.190574968018833,83.80942503198116,0.017743763357104578,success
4.0,4294967296,64,0.45,20,56410.3,21530.9,34879.4,14441000.0,20.0001,19929.82975851953,18302.008302945407,0,0,27091.845930721447,14942.752711368676,17786.569825678424,27598.240580440048,91.83223602360042,15.472761048230813,84.52723895176919,0.018382917732518565,success
4.0,4294967296,64,0.5,20,57446.5,25862.0,31584.4,14706300.0,20.0002,28291.25061585479,26191.4500676949,0,0,27470.76479366121,15142.540364296867,21088.023763812642,25024.429102651313,92.57791542455483,15.009276647259446,84.99072335274056,0.018621969299223294,success
4.0,4294967296,64,0.55,20,55449.6,29995.0,25454.6,14195100.0,20.0002,38691.9062237543,36053.375924500666,0,0,27455.366841336996,15152.312984351001,24977.281341262278,20935.66819071528,93.18066604422361,13.544585697920786,86.45541430207922,0.01814795656297755,success
4.0,4294967296,64,0.65,20,52714.3,35132.8,17581.4,13494900.0,20.0002,42137.872187749745,39531.35234875742,0,0,25963.948152041536,14371.948102846427,28249.510776014726,14379.459333698345,93.81430598256432,12.338668136901166,87.66133186309884,0.01758608860935156,success
4.0,4294967296,64,0.75,20,52540.8,39522.6,13018.2,13450400.0,20.0001,42798.54936367196,40012.36799210446,0,0,25980.51898242701,14384.962053542687,32199.469623452245,10637.285214919624,93.49000979474211,11.702773389065216,88.29722661093479,0.017470856332716212,success
4.0,4294967296,64,0.85,20,52730.8,45348.3,7382.53,13499100.0,20.0001,42604.06642397039,39846.46543844375,0,0,25803.960412325046,14283.881629357904,36517.79674211446,6214.98829744651,93.52737610047683,11.30357894964793,88.69642105035207,0.017548811308220544,success
4.0,4294967296,64,0.95,20,53120.1,50193.5,2926.51,13598700.0,20.0002,44476.97156873883,41745.117946299644,0,0,26841.143320807503,14848.301045894848,41696.22527257467,2768.077629175706,93.85782456384845,10.514341081981083,89.48565891801891,0.017629011472189867,success
4.0,4294967296,64,1.0,20,53331.0,53331.0,0.0,13652700.0,20.0001,43600.73100958064,40937.10061407873,0,0,26226.961389541673,14500.260514228476,43252.910406700816,284.4566998475916,93.89085840116623,9.571637577191623,90.42836242280838,0.01764382542473579,success
4.0,4294967296,172,0.0,20,39494.5,0.0,39494.5,10110600.0,20.0002,1094.3215849058106,677.8888213258123,0,0,21352.962651348582,12019.520607382814,716.1628319364058,30406.09868490354,61.94603402473861,46.136431761755034,53.863568238244966,0.014464046106104361,success
4.0,4294967296,172,0.15,20,44996.1,6756.84,38239.3,11519000.0,20.0002,6527.767676862539,5773.523242084662,0,0,23328.6924336193,13046.236403872948,6317.369332702478,29455.15476399679,88.44559929037807,25.50548042401924,74.49451957598076,0.01574186531523616,success
4.0,4294967296,172,0.25,20,48949.6,11669.0,37280.6,12531100.0,20.0001,10416.451954648846,9410.586425281488,0,0,24633.355990836662,13703.005683756308,10442.621157972406,28334.07651094764,90.34349187471229,22.106083733056476,77.89391626694353,0.016754825958057204,success
4.0,4294967296,172,0.35,20,53251.1,16954.4,36296.7,13632300.0,20.0002,14583.730229327195,13340.141326080608,0,0,26027.88750333053,14403.93085107744,14710.161141717314,27425.01105793694,91.47276530975738,19.449557866140516,80.55044213385948,0.017713770837501253,success
4.0,4294967296,172,0.45,20,59624.6,25207.1,34417.6,15263900.0,20.0001,21869.152948096485,20121.47238270309,0,0,28410.043517483868,15638.598693881851,21952.161730022242,25422.551757073637,92.0084670424077,18.034542568639168,81.96545743136083,0.019271395957750036,success
4.0,4294967296,172,0.5,20,61696.4,29382.4,32314.1,15794300.0,20.0002,27121.732240063702,25158.240055015234,0,0,29606.31965409085,16264.827736934336,25525.275314739316,24608.761567370944,92.76044698152415,17.3487472855314,82.6512527144686,0.01978996833359603,success
4.0,4294967296,172,0.55,20,61847.8,31591.3,30256.5,15833000.0,20.0002,30552.01623772304,28402.794620168348,0,0,29450.460468093403,16182.475843672171,27203.83708147798,22727.461034624317,92.9653689601637,17.00902122794117,82.99097877205884,0.019823508359056604,success
